1720.0,0.0,0.0,6.0,73.0,0.0,0.0,0.0,0.0,192.0,0.0,6.0,0.0,27.0,243.0,86.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
0.0,1739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,786.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1228.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,58.0,0.0,5.0,2.0,1179.0,0.0
57.0,0.0,0.0,1162.0,22.0,0.0,0.0,0.0,0.0,302.0,0.0,99.0,0.0,5.0,6.0,0.0,0.0,0.0,149.0,0.0,281.0,415.0,3.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1528.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,35.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,476.0,9.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,11.0,0.0,0.0,1588.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,319.0,12.0,2190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1045.0,0.0,0.0,100.0,39.0,0.0,0.0,0.0,0.0,487.0,0.0,140.0,0.0,9.0,114.0,6.0,0.0,0.0,37.0,0.0,45.0,528.0,0.0,0.0
0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,166.0,0.0,0.0,1.0,1581.0,0.0
4.0,0.0,0.0,652.0,44.0,0.0,0.0,0.0,0.0,434.0,0.0,155.0,0.0,164.0,0.0,0.0,0.0,0.0,68.0,0.0,274.0,689.0,0.0,0.0
0.0,23.0,0.0,0.0,0.0,0.0,722.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,39.0,1651.0,0.0,18.0,0.0,0.0,0.0,0.0
747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0
131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,9.0,0.0,0.0,1987.0,464.0,0.0,0.0,0.0,2.0,7.0,7.0,14.0,0.0
187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,1455.0,700.0,0.0,0.0,2.0,0.0,1.0,18.0,0.0,0.0
0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,56.0,0.0,0.0,368.0,1908.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,2435.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1832.0,0.0,0.0,0.0,162.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2562.0,0.0,0.0,0.0,0.0
214.0,0.0,0.0,711.0,10.0,0.0,0.0,0.0,0.0,73.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,414.0,0.0,1016.0,119.0,0.0,0.0
294.0,0.0,0.0,174.0,40.0,0.0,0.0,0.0,0.0,288.0,0.0,27.0,0.0,151.0,299.0,761.0,0.0,0.0,3.0,1.0,2.0,501.0,0.0,0.0
0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,0.0,0.0,0.0,2042.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2431.0
