476.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,410.0,0.0,0.0,0.0,220.0,231.0,963.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0
0.0,1101.0,0.0,2.0,0.0,0.0,0.0,130.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,509.0,739.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,812.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,1.0,0.0,4.0,614.0,975.0,0.0
0.0,0.0,0.0,1955.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,408.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1324.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,952.0,0.0,1.0,0.0,193.0
0.0,0.0,0.0,0.0,0.0,0.0,2488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,372.0,2143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254.0,0.0,0.0,394.0,0.0,0.0,0.0,0.0,400.0,0.0,288.0,0.0,163.0,99.0,326.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0
0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1927.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,3.0,443.0,0.0
0.0,0.0,0.0,1310.0,1.0,0.0,0.0,0.0,469.0,0.0,331.0,0.0,36.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0,0.0,865.0,32.0,0.0,5.0,0.0,824.0,35.0,0.0,0.0,23.0,723.0,0.0,0.0,0.0,0.0,0.0,0.0
277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,1761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1246.0,1131.0,0.0,0.0,0.0,46.0,0.0,96.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.0,1327.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0
0.0,5.0,36.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,1.0,541.0,0.0,0.0,0.0,540.0,1217.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,40.0,2421.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,106.0,138.0,6.0,0.0,322.0,0.0,0.0,0.0,0.0,426.0,0.0,0.0,854.0,88.0,0.0
0.0,0.0,0.0,0.0,0.0,26.0,35.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2495.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1340.0,3.0,0.0,0.0,0.0,3.0,0.0,24.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1084.0,67.0,0.0,0.0
85.0,0.0,0.0,293.0,0.0,0.0,0.0,0.0,273.0,0.0,111.0,0.0,112.0,269.0,920.0,0.0,0.0,0.0,0.0,0.0,465.0,0.0,0.0
0.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,2.0,817.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,88.0,1245.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2468.0
