1181.0,0.0,1.0,92.0,2.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,412.0,349.0,210.0,0.0,0.0,0.0,4.0,0.0,240.0,0.0,0.0
0.0,2396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1227.0,24.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,16.0,0.0,58.0,1.0,943.0,0.0
0.0,0.0,89.0,1906.0,13.0,0.0,0.0,0.0,371.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,60.0,0.0,24.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1046.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1429.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,357.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0
653.0,0.0,164.0,467.0,4.0,0.0,0.0,0.0,437.0,28.0,0.0,0.0,348.0,125.0,68.0,0.0,0.0,137.0,5.0,2.0,92.0,0.0,0.0
0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,451.0,0.0
0.0,0.0,223.0,1018.0,1.0,0.0,0.0,0.0,983.0,45.0,0.0,2.0,0.0,0.0,0.0,7.0,3.0,42.0,37.0,35.0,66.0,2.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,806.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,663.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0
161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2291.0,0.0,0.0,0.0,0.0,20.0,37.0,0.0,22.0,44.0,1.0
50.0,0.0,44.0,48.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1179.0,478.0,0.0,0.0,2.0,10.0,0.0,604.0,43.0,0.0
83.0,0.0,108.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,623.0,0.0,0.0,3.0,1.0,8.0,735.0,42.0,0.0
0.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,1574.0,861.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2511.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,102.0,4.0,0.0,0.0,0.0,0.0,0.0,722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176.0,0.0,0.0,0.0,96.0,0.0
0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2443.0,0.0,0.0,0.0,0.0
0.0,0.0,56.0,1064.0,2.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358.0,2.0,7.0,0.0
190.0,0.0,63.0,247.0,2.0,2.0,0.0,1.0,417.0,3.0,1.0,5.0,243.0,262.0,292.0,2.0,0.0,62.0,48.0,5.0,620.0,13.0,0.0
0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,766.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2447.0
