403.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,36.0,0.0,2.0,0.0,196.0,1028.0,525.0,2.0,0.0,0.0,240.0,0.0,519.0,0.0,0.0
0.0,2528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,406.0,0.0,0.0,0.0,0.0,0.0,6.0,1931.0,4.0,149.0,0.0,0.0,0.0,105.0,1.0,36.0,0.0,0.0,0.0,322.0,0.0
19.0,0.0,110.0,1280.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,89.0,18.0,1.0,0.0,1.0,0.0,1398.0,1.0,46.0,0.0
0.0,2.0,68.0,1348.0,25.0,1.0,0.0,0.0,92.0,69.0,304.0,0.0,0.0,73.0,22.0,0.0,0.0,0.0,0.0,615.0,343.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,0.0,0.0,113.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2943.0,0.0,1.0,0.0,82.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
421.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,256.0,613.0,5.0,0.0,0.0,746.0,0.0,745.0,0.0,0.0
2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2817.0,0.0,0.0,0.0,3.0,0.0,130.0,0.0,3.0,0.0,0.0,0.0,41.0,0.0
4.0,0.0,0.0,1372.0,5.0,3.0,0.0,0.0,21.0,0.0,469.0,0.0,0.0,29.0,63.0,165.0,0.0,0.0,100.0,410.0,330.0,0.0,0.0
0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426.0,6.0,0.0,0.0,622.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
309.0,0.0,11.0,0.0,0.0,25.0,0.0,0.0,628.0,2.0,13.0,0.0,392.0,11.0,1.0,64.0,0.0,35.0,792.0,2.0,503.0,175.0,0.0
18.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1819.0,354.0,0.0,0.0,0.0,11.0,0.0,759.0,0.0,0.0
678.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,978.0,0.0,0.0,0.0,0.0,0.0,901.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
103.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,11.0,2272.0,5.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,479.0,0.0
2.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,2667.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,980.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,93.0,0.0,0.0,0.0,0.0,1422.0,1.0,0.0,0.0
147.0,0.0,0.0,112.0,4.0,142.0,0.0,0.0,97.0,0.0,40.0,0.0,42.0,562.0,532.0,46.0,0.0,0.0,236.0,137.0,912.0,0.0,0.0
2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1477.0,0.0,0.0,0.0,189.0,4.0,82.0,0.0,0.0,0.0,0.0,0.0,1187.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2957.0
